time,open,high,low,close,volumn
2024-10-11 02:11:00,2403.37,2404.19,2402.7,2403.43,
2024-10-11 02:12:00,2403.43,2404.21,2401.98,2401.98,
2024-10-11 02:13:00,2401.98,2402.1,2397.07,2398.59,
2024-10-11 02:14:00,2398.59,2400.26,2398.59,2400.26,
2024-10-11 02:15:00,2400.26,2402.04,2400.19,2401.6,
2024-10-11 02:16:00,2401.6,2403.58,2401.33,2402.6,
2024-10-11 02:17:00,2402.6,2403.34,2402.12,2402.5,
2024-10-11 02:18:00,2402.5,2402.8,2400.61,2401.0,
2024-10-11 02:19:00,2401.0,2401.92,2400.83,2401.92,
2024-10-11 02:20:00,2401.92,2401.93,2400.48,2400.64,
2024-10-11 02:21:00,2400.64,2401.08,2397.49,2397.73,
2024-10-11 02:22:00,2397.73,2398.46,2396.93,2397.21,
2024-10-11 02:23:00,2397.21,2397.84,2396.29,2397.49,
2024-10-11 02:24:00,2397.49,2398.5,2397.3,2397.62,
2024-10-11 02:25:00,2397.62,2398.09,2396.84,2397.18,
2024-10-11 02:26:00,2397.18,2397.63,2396.7,2396.7,
2024-10-11 02:27:00,2396.7,2397.59,2395.84,2396.3,
2024-10-11 02:28:00,2396.3,2396.98,2396.01,2396.67,
2024-10-11 02:29:00,2396.67,2396.88,2396.3,2396.7,
2024-10-11 02:30:00,2396.7,2397.25,2396.17,2396.9,
2024-10-11 02:31:00,2396.9,2397.5,2396.65,2397.5,
2024-10-11 02:32:00,2397.5,2397.51,2394.7,2394.7,
2024-10-11 02:33:00,2394.7,2395.49,2394.64,2395.29,
2024-10-11 02:34:00,2395.29,2395.9,2394.91,2395.73,
2024-10-11 02:35:00,2395.73,2396.93,2395.65,2395.71,
2024-10-11 02:36:00,2395.71,2396.3,2395.42,2396.26,
2024-10-11 02:37:00,2396.26,2396.89,2394.68,2395.08,
2024-10-11 02:38:00,2395.08,2396.05,2394.69,2395.93,
2024-10-11 02:39:00,2395.93,2396.39,2395.61,2395.84,
2024-10-11 02:40:00,2395.84,2397.8,2395.84,2397.61,
2024-10-11 02:41:00,2397.61,2398.15,2397.26,2398.15,
2024-10-11 02:42:00,2398.15,2398.45,2397.9,2397.98,
2024-10-11 02:43:00,2397.98,2398.47,2397.91,2398.21,
2024-10-11 02:44:00,2398.21,2398.24,2398.0,2398.18,
2024-10-11 02:45:00,2398.18,2398.39,2397.85,2397.9,
2024-10-11 02:46:00,2397.9,2397.96,2397.4,2397.64,
2024-10-11 02:47:00,2397.64,2399.74,2397.59,2398.8,
2024-10-11 02:48:00,2398.8,2401.42,2398.7,2401.1,
2024-10-11 02:49:00,2401.1,2401.45,2400.81,2401.2,
2024-10-11 02:50:00,2401.2,2401.93,2400.77,2401.93,
2024-10-11 02:51:00,2401.93,2403.61,2401.87,2403.61,
2024-10-11 02:52:00,2403.61,2404.48,2401.37,2401.59,
2024-10-11 02:53:00,2401.59,2401.9,2400.74,2400.82,
2024-10-11 02:54:00,2400.82,2401.6,2400.81,2401.31,
2024-10-11 02:55:00,2401.31,2402.75,2401.31,2402.5,
2024-10-11 02:56:00,2402.5,2402.59,2401.08,2401.08,
2024-10-11 02:57:00,2401.08,2401.96,2400.91,2401.68,
2024-10-11 02:58:00,2401.68,2402.09,2401.17,2401.17,
2024-10-11 02:59:00,2401.17,2401.57,2399.76,2399.95,
2024-10-11 03:00:00,2399.95,2402.99,2399.95,2402.51,
2024-10-11 03:01:00,2402.51,2404.28,2402.29,2403.58,
2024-10-11 03:02:00,2403.58,2404.78,2403.48,2403.94,
2024-10-11 03:03:00,2403.94,2404.21,2403.13,2404.21,
2024-10-11 03:04:00,2404.21,2404.22,2403.78,2404.2,
2024-10-11 03:05:00,2404.2,2404.75,2404.01,2404.31,
2024-10-11 03:06:00,2404.31,2405.88,2404.3,2405.7,
2024-10-11 03:07:00,2405.7,2406.12,2405.29,2406.12,
2024-10-11 03:08:00,2406.12,2407.6,2406.12,2407.6,
2024-10-11 03:09:00,2407.6,2409.39,2407.54,2408.76,
2024-10-11 03:10:00,2408.76,2409.66,2408.63,2408.77,
2024-10-11 03:11:00,2408.77,2409.01,2408.51,2408.6,
2024-10-11 03:12:00,2408.6,2408.6,2407.07,2407.29,
2024-10-11 03:13:00,2407.29,2407.29,2406.3,2406.3,
2024-10-11 03:14:00,2406.3,2407.39,2406.3,2407.39,
2024-10-11 03:15:00,2407.39,2407.4,2406.43,2407.01,
2024-10-11 03:16:00,2407.01,2409.0,2406.62,2408.47,
2024-10-11 03:17:00,2408.47,2408.69,2405.91,2406.01,
2024-10-11 03:18:00,2406.01,2406.01,2404.23,2405.0,
2024-10-11 03:19:00,2405.0,2406.19,2405.0,2406.19,
2024-10-11 03:20:00,2406.19,2406.7,2405.61,2406.7,
2024-10-11 03:21:00,2406.7,2406.7,2405.7,2406.39,
2024-10-11 03:22:00,2406.39,2407.5,2406.26,2407.3,
2024-10-11 03:23:00,2407.3,2409.77,2407.3,2409.63,
2024-10-11 03:24:00,2409.63,2409.64,2408.15,2409.1,
2024-10-11 03:25:00,2409.1,2411.79,2408.99,2410.0,
2024-10-11 03:26:00,2410.0,2410.94,2409.7,2409.7,
2024-10-11 03:27:00,2409.7,2411.29,2409.62,2411.16,
2024-10-11 03:28:00,2411.16,2412.03,2411.15,2411.7,
2024-10-11 03:29:00,2411.7,2411.79,2410.93,2411.22,
2024-10-11 03:30:00,2411.22,2411.74,2408.9,2408.9,
2024-10-11 03:31:00,2408.9,2409.4,2408.7,2409.39,
2024-10-11 03:32:00,2409.39,2409.4,2408.94,2409.13,
2024-10-11 03:33:00,2409.13,2409.4,2408.9,2409.24,
2024-10-11 03:34:00,2409.24,2410.18,2409.24,2410.08,
2024-10-11 03:35:00,2410.08,2411.14,2409.91,2410.89,
2024-10-11 03:36:00,2410.89,2411.73,2410.75,2411.3,
2024-10-11 03:37:00,2411.3,2411.3,2410.58,2410.58,
2024-10-11 03:38:00,2410.58,2413.1,2410.47,2413.1,
2024-10-11 03:39:00,2413.1,2413.68,2412.84,2413.31,
2024-10-11 03:40:00,2413.31,2414.5,2413.31,2414.49,
2024-10-11 03:41:00,2414.49,2416.91,2413.94,2416.58,
2024-10-11 03:42:00,2416.58,2416.98,2413.91,2414.05,
2024-10-11 03:43:00,2414.05,2414.1,2413.34,2413.45,
2024-10-11 03:44:00,2413.45,2413.86,2413.17,2413.17,
2024-10-11 03:45:00,2413.17,2415.61,2413.11,2414.61,
2024-10-11 03:46:00,2414.61,2414.86,2412.86,2413.44,
2024-10-11 03:47:00,2413.44,2413.44,2412.7,2412.71,
2024-10-11 03:48:00,2412.71,2413.89,2412.71,2413.31,
2024-10-11 03:49:00,2413.31,2413.6,2413.11,2413.46,
2024-10-11 03:50:00,2413.46,2415.29,2413.45,2413.8,
2024-10-11 03:51:00,2413.8,2414.99,2413.68,2414.2,
2024-10-11 03:52:00,2414.2,2414.2,2412.4,2412.73,
2024-10-11 03:53:00,2412.73,2412.77,2412.13,2412.13,
2024-10-11 03:54:00,2412.13,2412.58,2411.84,2412.26,
2024-10-11 03:55:00,2412.26,2413.64,2412.26,2413.5,
2024-10-11 03:56:00,2413.5,2413.5,2411.9,2411.98,
2024-10-11 03:57:00,2411.98,2412.36,2411.1,2411.6,
2024-10-11 03:58:00,2411.6,2411.6,2410.0,2410.22,
2024-10-11 03:59:00,2410.22,2411.2,2410.12,2411.2,
2024-10-11 04:00:00,2411.2,2412.58,2411.2,2411.65,
2024-10-11 04:01:00,2411.65,2412.91,2411.31,2412.81,
2024-10-11 04:02:00,2412.81,2413.2,2412.41,2412.61,
2024-10-11 04:03:00,2412.61,2414.01,2412.5,2414.01,
2024-10-11 04:04:00,2414.01,2415.58,2414.0,2414.77,
2024-10-11 04:05:00,2414.77,2415.94,2414.3,2415.92,
2024-10-11 04:06:00,2415.92,2416.17,2413.81,2413.94,
2024-10-11 04:07:00,2413.94,2414.31,2411.51,2412.3,
2024-10-11 04:08:00,2412.3,2413.61,2411.6,2411.6,
2024-10-11 04:09:00,2411.6,2411.75,2410.94,2411.23,
2024-10-11 04:10:00,2411.23,2412.01,2411.2,2411.94,
2024-10-11 04:11:00,2411.94,2411.94,2410.69,2410.69,
2024-10-11 04:12:00,2410.69,2410.99,2410.32,2410.42,
2024-10-11 04:13:00,2410.42,2411.14,2410.31,2411.13,
2024-10-11 04:14:00,2411.13,2411.38,2410.72,2411.34,
2024-10-11 04:15:00,2411.34,2411.48,2408.74,2409.6,
2024-10-11 04:16:00,2409.6,2410.38,2409.36,2409.98,
2024-10-11 04:17:00,2409.98,2410.0,2409.43,2410.0,
2024-10-11 04:18:00,2410.0,2410.05,2408.19,2408.65,
2024-10-11 04:19:00,2408.65,2410.39,2408.65,2409.68,
2024-10-11 04:20:00,2409.68,2410.19,2409.67,2409.85,
2024-10-11 04:21:00,2409.85,2410.92,2409.7,2410.4,
2024-10-11 04:22:00,2410.4,2410.4,2409.25,2409.25,
2024-10-11 04:23:00,2409.25,2410.84,2409.23,2410.83,
2024-10-11 04:24:00,2410.83,2410.84,2410.63,2410.64,
2024-10-11 04:25:00,2410.64,2411.0,2410.64,2410.81,
2024-10-11 04:26:00,2410.81,2411.0,2410.17,2410.81,
2024-10-11 04:27:00,2410.81,2410.82,2406.51,2407.41,
2024-10-11 04:28:00,2407.41,2407.68,2406.64,2407.36,
2024-10-11 04:29:00,2407.36,2407.68,2406.23,2406.91,
2024-10-11 04:30:00,2406.91,2408.48,2406.53,2408.19,
2024-10-11 04:31:00,2408.19,2408.19,2406.87,2407.4,
2024-10-11 04:32:00,2407.4,2408.48,2407.4,2407.93,
2024-10-11 04:33:00,2407.93,2408.27,2406.4,2406.42,
2024-10-11 04:34:00,2406.42,2406.91,2406.19,2406.59,
2024-10-11 04:35:00,2406.59,2406.83,2405.91,2406.75,
2024-10-11 04:36:00,2406.75,2406.75,2405.49,2406.01,
2024-10-11 04:37:00,2406.01,2406.51,2405.67,2406.51,
2024-10-11 04:38:00,2406.51,2407.92,2406.51,2407.36,
2024-10-11 04:39:00,2407.36,2407.45,2407.11,2407.36,
2024-10-11 04:40:00,2407.36,2408.88,2407.15,2407.91,
2024-10-11 04:41:00,2407.91,2408.07,2407.72,2407.72,
2024-10-11 04:42:00,2407.72,2407.72,2406.41,2406.41,
2024-10-11 04:43:00,2406.41,2407.45,2406.41,2406.67,
2024-10-11 04:44:00,2406.67,2406.98,2406.31,2406.98,
2024-10-11 04:45:00,2406.98,2407.59,2405.82,2405.82,
2024-10-11 04:46:00,2405.82,2407.23,2405.5,2407.0,
2024-10-11 04:47:00,2407.0,2407.0,2406.65,2406.97,
2024-10-11 04:48:00,2406.97,2406.97,2405.6,2406.73,
2024-10-11 04:49:00,2406.73,2407.44,2406.5,2407.44,
2024-10-11 04:50:00,2407.44,2407.83,2407.05,2407.06,
2024-10-11 04:51:00,2407.06,2407.93,2407.06,2407.77,
2024-10-11 04:52:00,2407.77,2409.44,2407.66,2408.89,
2024-10-11 04:53:00,2408.89,2409.45,2407.91,2407.95,
2024-10-11 04:54:00,2407.95,2408.01,2406.57,2407.9,
2024-10-11 04:55:00,2407.9,2407.92,2407.61,2407.65,
2024-10-11 04:56:00,2407.65,2409.0,2407.65,2408.79,
2024-10-11 04:57:00,2408.79,2408.84,2408.22,2408.49,
2024-10-11 04:58:00,2408.49,2408.49,2407.86,2408.1,
2024-10-11 04:59:00,2408.1,2409.48,2407.84,2409.13,
2024-10-11 05:00:00,2409.13,2410.6,2408.61,2410.6,
2024-10-11 05:01:00,2410.6,2413.19,2410.59,2413.19,
2024-10-11 05:02:00,2413.19,2413.8,2412.13,2412.4,
2024-10-11 05:03:00,2412.4,2412.47,2411.93,2412.3,
2024-10-11 05:04:00,2412.3,2412.68,2411.59,2411.7,
2024-10-11 05:05:00,2411.7,2412.07,2409.81,2410.19,
2024-10-11 05:06:00,2410.19,2410.35,2409.77,2409.86,
2024-10-11 05:07:00,2409.86,2410.44,2409.75,2409.75,
2024-10-11 05:08:00,2409.75,2410.67,2409.21,2410.1,
2024-10-11 05:09:00,2410.1,2410.1,2408.8,2409.43,
2024-10-11 05:10:00,2409.43,2409.57,2408.48,2408.63,
2024-10-11 05:11:00,2408.63,2408.63,2408.01,2408.2,
2024-10-11 05:12:00,2408.2,2408.53,2408.06,2408.22,
2024-10-11 05:13:00,2408.22,2408.45,2406.31,2406.59,
2024-10-11 05:14:00,2406.59,2406.7,2405.76,2405.76,
2024-10-11 05:15:00,2405.76,2408.4,2405.62,2408.2,
2024-10-11 05:16:00,2408.2,2409.48,2408.2,2409.0,
2024-10-11 05:17:00,2409.0,2409.94,2408.6,2408.6,
2024-10-11 05:18:00,2408.6,2409.69,2408.32,2408.39,
2024-10-11 05:19:00,2408.39,2408.5,2407.11,2407.22,
2024-10-11 05:20:00,2407.22,2407.3,2405.61,2405.76,
2024-10-11 05:21:00,2405.76,2406.89,2405.6,2406.31,
2024-10-11 05:22:00,2406.31,2406.87,2405.8,2405.81,
2024-10-11 05:23:00,2405.81,2405.9,2403.97,2403.97,
2024-10-11 05:24:00,2403.97,2404.68,2403.94,2404.59,
2024-10-11 05:25:00,2404.59,2405.05,2404.05,2404.34,
2024-10-11 05:26:00,2404.34,2404.69,2403.37,2403.89,
2024-10-11 05:27:00,2403.89,2403.89,2403.22,2403.64,
2024-10-11 05:28:00,2403.64,2404.59,2403.51,2404.24,
2024-10-11 05:29:00,2404.24,2404.6,2403.98,2404.4,
2024-10-11 05:30:00,2404.4,2406.12,2404.34,2406.0,
2024-10-11 05:31:00,2406.0,2406.21,2404.98,2405.53,
2024-10-11 05:32:00,2405.53,2406.62,2405.53,2406.19,
2024-10-11 05:33:00,2406.19,2406.32,2405.21,2406.02,
2024-10-11 05:34:00,2406.02,2406.95,2405.86,2406.73,
2024-10-11 05:35:00,2406.73,2407.56,2406.72,2407.29,
2024-10-11 05:36:00,2407.29,2407.29,2406.58,2406.58,
2024-10-11 05:37:00,2406.58,2406.8,2406.54,2406.79,
2024-10-11 05:38:00,2406.79,2407.78,2406.62,2407.78,
2024-10-11 05:39:00,2407.78,2408.95,2407.78,2408.71,
2024-10-11 05:40:00,2408.71,2409.87,2408.71,2409.26,
2024-10-11 05:41:00,2409.26,2409.61,2408.76,2408.88,
2024-10-11 05:42:00,2408.88,2408.9,2408.25,2408.27,
2024-10-11 05:43:00,2408.27,2409.44,2408.25,2408.9,
2024-10-11 05:44:00,2408.9,2409.01,2407.78,2407.78,
2024-10-11 05:45:00,2407.78,2407.79,2406.6,2407.17,
2024-10-11 05:46:00,2407.17,2407.17,2405.0,2405.44,
2024-10-11 05:47:00,2405.44,2406.82,2405.44,2406.25,
2024-10-11 05:48:00,2406.25,2406.54,2405.95,2406.53,
2024-10-11 05:49:00,2406.53,2406.54,2406.14,2406.23,
2024-10-11 05:50:00,2406.23,2407.69,2406.1,2407.49,
2024-10-11 05:51:00,2407.49,2408.09,2407.22,2407.4,
2024-10-11 05:52:00,2407.4,2407.8,2406.85,2406.89,
2024-10-11 05:53:00,2406.89,2407.2,2406.51,2406.54,
2024-10-11 05:54:00,2406.54,2407.4,2406.54,2407.29,
2024-10-11 05:55:00,2407.29,2407.74,2406.62,2407.57,
2024-10-11 05:56:00,2407.57,2408.96,2407.57,2408.89,
2024-10-11 05:57:00,2408.89,2409.06,2408.58,2408.64,
2024-10-11 05:58:00,2408.64,2408.98,2408.16,2408.28,
2024-10-11 05:59:00,2408.28,2408.65,2406.14,2406.14,
2024-10-11 06:00:00,2406.14,2407.69,2406.13,2406.68,
2024-10-11 06:01:00,2406.68,2407.44,2406.6,2406.9,
2024-10-11 06:02:00,2406.9,2407.97,2406.81,2407.97,
2024-10-11 06:03:00,2407.97,2408.25,2407.35,2407.83,
2024-10-11 06:04:00,2407.83,2408.05,2407.4,2408.04,
2024-10-11 06:05:00,2408.04,2408.33,2408.02,2408.04,
2024-10-11 06:06:00,2408.04,2408.04,2406.8,2406.8,
2024-10-11 06:07:00,2406.8,2407.57,2406.01,2406.13,
2024-10-11 06:08:00,2406.13,2407.71,2406.13,2407.57,
2024-10-11 06:09:00,2407.57,2407.57,2406.3,2406.4,
2024-10-11 06:10:00,2406.4,2406.83,2405.2,2405.39,
2024-10-11 06:11:00,2405.39,2405.6,2405.31,2405.51,
2024-10-11 06:12:00,2405.51,2405.88,2405.51,2405.75,
2024-10-11 06:13:00,2405.75,2405.98,2405.6,2405.98,
2024-10-11 06:14:00,2405.98,2405.99,2404.82,2404.82,
2024-10-11 06:15:00,2404.82,2406.77,2404.82,2406.27,
2024-10-11 06:16:00,2406.27,2406.59,2405.66,2405.66,
2024-10-11 06:17:00,2405.66,2406.84,2405.66,2406.59,
2024-10-11 06:18:00,2406.59,2407.69,2406.53,2406.85,
2024-10-11 06:19:00,2406.85,2408.76,2406.83,2408.34,
2024-10-11 06:20:00,2408.34,2408.53,2407.66,2407.9,
2024-10-11 06:21:00,2407.9,2408.76,2407.25,2408.7,
2024-10-11 06:22:00,2408.7,2408.88,2408.25,2408.71,
2024-10-11 06:23:00,2408.71,2409.29,2408.5,2409.29,
2024-10-11 06:24:00,2409.29,2409.3,2408.94,2409.2,
2024-10-11 06:25:00,2409.2,2410.33,2409.19,2410.32,
2024-10-11 06:26:00,2410.32,2410.88,2409.48,2409.6,
2024-10-11 06:27:00,2409.6,2411.29,2409.6,2411.28,
2024-10-11 06:28:00,2411.28,2412.59,2411.28,2411.65,
2024-10-11 06:29:00,2411.65,2412.24,2411.33,2412.13,
2024-10-11 06:30:00,2412.13,2412.26,2411.43,2411.43,
2024-10-11 06:31:00,2411.43,2411.43,2410.11,2410.89,
2024-10-11 06:32:00,2410.89,2411.1,2409.89,2410.25,
2024-10-11 06:33:00,2410.25,2410.99,2410.01,2410.86,
2024-10-11 06:34:00,2410.86,2413.9,2410.86,2413.69,
2024-10-11 06:35:00,2413.69,2416.22,2413.65,2415.97,
2024-10-11 06:36:00,2415.97,2418.46,2415.41,2415.5,
2024-10-11 06:37:00,2415.5,2415.67,2413.02,2413.9,
2024-10-11 06:38:00,2413.9,2417.56,2413.9,2415.0,
2024-10-11 06:39:00,2415.0,2415.6,2414.71,2415.04,
2024-10-11 06:40:00,2415.04,2417.3,2415.04,2417.29,
2024-10-11 06:41:00,2417.29,2417.39,2415.21,2417.05,
2024-10-11 06:42:00,2417.05,2417.05,2415.28,2415.59,
2024-10-11 06:43:00,2415.59,2416.59,2415.51,2416.2,
2024-10-11 06:44:00,2416.2,2416.59,2413.61,2414.29,
2024-10-11 06:45:00,2414.29,2414.4,2412.6,2413.33,
2024-10-11 06:46:00,2413.33,2413.39,2412.38,2413.35,
2024-10-11 06:47:00,2413.35,2413.35,2412.49,2412.91,
2024-10-11 06:48:00,2412.91,2413.94,2412.9,2413.3,
2024-10-11 06:49:00,2413.3,2414.67,2413.13,2413.3,
2024-10-11 06:50:00,2413.3,2415.83,2413.03,2415.72,
2024-10-11 06:51:00,2415.72,2415.73,2414.55,2414.56,
2024-10-11 06:52:00,2414.56,2415.2,2412.31,2412.72,
2024-10-11 06:53:00,2412.72,2412.72,2411.19,2411.51,
2024-10-11 06:54:00,2411.51,2412.67,2411.21,2412.61,
2024-10-11 06:55:00,2412.61,2412.91,2412.46,2412.89,
2024-10-11 06:56:00,2412.89,2413.49,2412.58,2412.96,
2024-10-11 06:57:00,2412.96,2413.1,2412.53,2412.9,
2024-10-11 06:58:00,2412.9,2413.09,2411.86,2411.96,
2024-10-11 06:59:00,2411.96,2412.7,2411.27,2411.7,
2024-10-11 07:00:00,2411.7,2411.79,2409.65,2409.95,
2024-10-11 07:01:00,2409.95,2411.97,2409.95,2411.97,
2024-10-11 07:02:00,2411.97,2411.99,2410.81,2411.76,
2024-10-11 07:03:00,2411.76,2412.11,2411.43,2411.64,
2024-10-11 07:04:00,2411.64,2412.57,2411.61,2412.03,
2024-10-11 07:05:00,2412.03,2412.85,2412.03,2412.59,
2024-10-11 07:06:00,2412.59,2412.59,2411.02,2411.7,
2024-10-11 07:07:00,2411.7,2413.2,2411.7,2413.2,
2024-10-11 07:08:00,2413.2,2413.28,2412.67,2412.9,
2024-10-11 07:09:00,2412.9,2413.93,2412.89,2413.92,
2024-10-11 07:10:00,2413.92,2415.58,2413.92,2415.1,
2024-10-11 07:11:00,2415.1,2415.28,2414.54,2414.7,
2024-10-11 07:12:00,2414.7,2415.67,2412.37,2412.38,
2024-10-11 07:13:00,2412.38,2415.0,2412.38,2414.36,
2024-10-11 07:14:00,2414.36,2414.6,2413.53,2414.6,
2024-10-11 07:15:00,2414.6,2414.6,2412.09,2412.5,
2024-10-11 07:16:00,2412.5,2412.99,2411.11,2411.2,
2024-10-11 07:17:00,2411.2,2411.8,2409.3,2409.61,
2024-10-11 07:18:00,2409.61,2411.74,2409.61,2411.74,
2024-10-11 07:19:00,2411.74,2412.18,2411.06,2411.41,
2024-10-11 07:20:00,2411.41,2413.19,2411.4,2412.71,
2024-10-11 07:21:00,2412.71,2412.71,2412.2,2412.2,
2024-10-11 07:22:00,2412.2,2412.73,2412.2,2412.56,
2024-10-11 07:23:00,2412.56,2413.0,2412.34,2412.4,
2024-10-11 07:24:00,2412.4,2412.41,2411.21,2411.4,
2024-10-11 07:25:00,2411.4,2411.8,2410.32,2410.98,
2024-10-11 07:26:00,2410.98,2412.7,2410.98,2412.7,
2024-10-11 07:27:00,2412.7,2412.79,2411.47,2411.48,
2024-10-11 07:28:00,2411.48,2411.48,2410.6,2411.02,
2024-10-11 07:29:00,2411.02,2411.45,2410.84,2411.41,
2024-10-11 07:30:00,2411.41,2411.57,2410.13,2410.7,
2024-10-11 07:31:00,2410.7,2410.96,2409.98,2410.24,
2024-10-11 07:32:00,2410.24,2411.17,2410.24,2411.17,
2024-10-11 07:33:00,2411.17,2411.77,2410.18,2411.11,
2024-10-11 07:34:00,2411.11,2411.11,2409.7,2409.7,
2024-10-11 07:35:00,2409.7,2410.14,2409.3,2409.61,
2024-10-11 07:36:00,2409.61,2410.05,2409.27,2409.6,
2024-10-11 07:37:00,2409.6,2410.38,2409.53,2410.38,
2024-10-11 07:38:00,2410.38,2411.3,2410.31,2411.3,
2024-10-11 07:39:00,2411.3,2411.62,2409.99,2410.18,
2024-10-11 07:40:00,2410.18,2411.45,2410.18,2411.31,
2024-10-11 07:41:00,2411.31,2411.47,2409.06,2409.06,
2024-10-11 07:42:00,2409.06,2409.8,2408.37,2409.4,
2024-10-11 07:43:00,2409.4,2409.45,2407.56,2408.0,
2024-10-11 07:44:00,2408.0,2408.24,2407.46,2407.93,
2024-10-11 07:45:00,2407.93,2409.19,2407.92,2409.11,
2024-10-11 07:46:00,2409.11,2409.23,2408.11,2408.25,
2024-10-11 07:47:00,2408.25,2408.29,2406.62,2406.97,
2024-10-11 07:48:00,2406.97,2407.69,2406.91,2407.21,
2024-10-11 07:49:00,2407.21,2407.57,2405.83,2405.84,
2024-10-11 07:50:00,2405.84,2407.74,2405.61,2407.68,
2024-10-11 07:51:00,2407.68,2407.68,2407.06,2407.29,
2024-10-11 07:52:00,2407.29,2407.4,2406.98,2406.98,
2024-10-11 07:53:00,2406.98,2406.98,2405.98,2406.5,
2024-10-11 07:54:00,2406.5,2406.5,2405.73,2406.46,
2024-10-11 07:55:00,2406.46,2407.81,2405.41,2407.17,
2024-10-11 07:56:00,2407.17,2407.44,2406.77,2406.95,
2024-10-11 07:57:00,2406.95,2407.27,2406.95,2407.06,
2024-10-11 07:58:00,2407.06,2407.93,2407.06,2407.92,
2024-10-11 07:59:00,2407.92,2407.92,2407.24,2407.24,
2024-10-11 08:00:00,2407.24,2408.1,2406.84,2408.0,
2024-10-11 08:01:00,2408.0,2409.3,2407.34,2407.63,
2024-10-11 08:02:00,2407.63,2409.27,2407.63,2408.31,
2024-10-11 08:03:00,2408.31,2408.38,2407.7,2407.9,
2024-10-11 08:04:00,2407.9,2408.25,2407.13,2408.2,
2024-10-11 08:05:00,2408.2,2408.2,2407.31,2407.69,
2024-10-11 08:06:00,2407.69,2407.69,2407.03,2407.42,
2024-10-11 08:07:00,2407.42,2407.43,2405.73,2406.1,
2024-10-11 08:08:00,2406.1,2406.24,2405.48,2405.98,
2024-10-11 08:09:00,2405.98,2406.9,2405.65,2406.37,
2024-10-11 08:10:00,2406.37,2406.37,2405.38,2405.38,
2024-10-11 08:11:00,2405.38,2405.5,2405.1,2405.44,
2024-10-11 08:12:00,2405.44,2405.88,2405.32,2405.66,
2024-10-11 08:13:00,2405.66,2405.66,2405.25,2405.3,
2024-10-11 08:14:00,2405.3,2405.52,2405.02,2405.28,
2024-10-11 08:15:00,2405.28,2406.96,2405.28,2406.81,
2024-10-11 08:16:00,2406.81,2408.79,2406.73,2408.78,
2024-10-11 08:17:00,2408.78,2409.98,2407.58,2409.12,
2024-10-11 08:18:00,2409.12,2410.13,2408.57,2408.59,
2024-10-11 08:19:00,2408.59,2409.16,2408.27,2408.27,
2024-10-11 08:20:00,2408.27,2408.27,2406.8,2407.01,
2024-10-11 08:21:00,2407.01,2407.07,2405.08,2406.13,
2024-10-11 08:22:00,2406.13,2406.6,2405.48,2405.71,
2024-10-11 08:23:00,2405.71,2406.2,2405.36,2406.14,
2024-10-11 08:24:00,2406.14,2406.14,2405.2,2405.77,
2024-10-11 08:25:00,2405.77,2405.92,2405.31,2405.67,
2024-10-11 08:26:00,2405.67,2405.7,2405.23,2405.7,
2024-10-11 08:27:00,2405.7,2406.2,2405.68,2406.2,
2024-10-11 08:28:00,2406.2,2406.23,2405.46,2405.57,
2024-10-11 08:29:00,2405.57,2406.85,2405.56,2406.68,
2024-10-11 08:30:00,2406.68,2407.05,2406.68,2406.94,
2024-10-11 08:31:00,2406.94,2407.41,2406.93,2407.2,
2024-10-11 08:32:00,2407.2,2407.87,2407.15,2407.87,
2024-10-11 08:33:00,2407.87,2408.0,2407.51,2407.7,
2024-10-11 08:34:00,2407.7,2407.7,2406.61,2406.7,
2024-10-11 08:35:00,2406.7,2407.3,2405.98,2407.3,
2024-10-11 08:36:00,2407.3,2408.17,2407.3,2408.09,
2024-10-11 08:37:00,2408.09,2408.09,2406.34,2406.87,
2024-10-11 08:38:00,2406.87,2406.88,2406.42,2406.56,
2024-10-11 08:39:00,2406.56,2406.58,2405.64,2405.64,
2024-10-11 08:40:00,2405.64,2406.12,2405.41,2405.42,
2024-10-11 08:41:00,2405.42,2405.59,2405.34,2405.49,
2024-10-11 08:42:00,2405.49,2406.24,2405.38,2405.38,
2024-10-11 08:43:00,2405.38,2405.88,2405.15,2405.41,
2024-10-11 08:44:00,2405.41,2405.85,2405.27,2405.7,
2024-10-11 08:45:00,2405.7,2406.25,2405.51,2405.62,
2024-10-11 08:46:00,2405.62,2405.79,2405.21,2405.79,
2024-10-11 08:47:00,2405.79,2407.21,2405.65,2406.81,
2024-10-11 08:48:00,2406.81,2407.06,2406.7,2406.92,
2024-10-11 08:49:00,2406.92,2406.92,2404.81,2404.81,
2024-10-11 08:50:00,2404.81,2405.46,2404.46,2405.46,
2024-10-11 08:51:00,2405.46,2405.56,2404.45,2404.86,
2024-10-11 08:52:00,2404.86,2405.2,2404.7,2405.1,
2024-10-11 08:53:00,2405.1,2405.1,2403.91,2404.13,
2024-10-11 08:54:00,2404.13,2404.31,2403.64,2403.64,
2024-10-11 08:55:00,2403.64,2404.15,2403.62,2403.63,
2024-10-11 08:56:00,2403.63,2404.08,2403.0,2403.36,
2024-10-11 08:57:00,2403.36,2403.85,2403.36,2403.84,
2024-10-11 08:58:00,2403.84,2404.12,2403.06,2403.9,
2024-10-11 08:59:00,2403.9,2403.91,2402.86,2402.86,
2024-10-11 09:00:00,2402.86,2403.37,2402.51,2403.36,
2024-10-11 09:01:00,2403.36,2404.45,2403.36,2404.45,
