time,open,high,low,close,unknown1,unknown2,unknown3,unknown4
2024-11-15 11:45:00,89430.0,89529.1,89418.3,89529.1,9.45500707,845868.050346635,845868.050346635,1
2024-11-15 11:46:00,89529.1,89578.0,89494.2,89494.2,8.21798823,735885.830262585,735885.830262585,1
2024-11-15 11:47:00,89494.3,89494.3,89423.9,89435.9,2.32493935,207994.366147611,207994.366147611,1
2024-11-15 11:48:00,89435.9,89467.9,89433.3,89450.8,2.90672653,259992.908624381,259992.908624381,1
2024-11-15 11:49:00,89450.8,89459.8,89439.5,89443.8,4.43308051,396538.270550535,396538.270550535,1
2024-11-15 11:50:00,89443.9,89608.0,89443.9,89604.0,22.56149319,2020358.498910265,2020358.498910265,1
2024-11-15 11:51:00,89603.9,89636.3,89581.9,89612.3,7.18242778,643590.609447148,643590.609447148,1
2024-11-15 11:52:00,89616.0,89652.1,89612.0,89621.6,6.67942139,598685.782497081,598685.782497081,1
2024-11-15 11:53:00,89621.7,89700.0,89621.6,89690.3,10.75272185,964292.965846884,964292.965846884,1
2024-11-15 11:54:00,89690.4,89700.0,89637.9,89637.9,2.73094596,244859.731598471,244859.731598471,1
2024-11-15 11:55:00,89638.0,89670.0,89638.0,89653.3,4.76812844,427458.35592391,427458.35592391,1
2024-11-15 11:56:00,89655.8,89678.0,89652.0,89662.6,3.78072247,338988.799913513,338988.799913513,1
2024-11-15 11:57:00,89662.5,89698.0,89652.0,89695.9,5.53539495,496430.845076468,496430.845076468,1
2024-11-15 11:58:00,89695.9,89748.0,89695.9,89743.6,8.97289532,805067.774631105,805067.774631105,1
2024-11-15 11:59:00,89743.6,89766.6,89716.0,89731.9,5.89390218,528934.73127032,528934.73127032,1
2024-11-15 12:00:00,89732.0,89766.6,89679.8,89696.0,11.44106137,1026284.517950838,1026284.517950838,1
2024-11-15 12:01:00,89695.9,89699.7,89577.9,89577.9,11.36152125,1018616.504653593,1018616.504653593,1
2024-11-15 12:02:00,89577.6,89821.6,89575.4,89808.0,18.71624523,1679355.679474008,1679355.679474008,1
2024-11-15 12:03:00,89807.9,89922.8,89772.0,89892.1,28.4022585,2551851.903000621,2551851.903000621,1
2024-11-15 12:04:00,89892.0,89892.1,89742.3,89749.9,18.10552235,1625946.726458455,1625946.726458455,1
2024-11-15 12:05:00,89748.0,89880.6,89700.0,89858.8,10.04915904,901952.924965512,901952.924965512,1
2024-11-15 12:06:00,89858.8,89944.0,89844.4,89896.3,16.45314872,1479264.221819341,1479264.221819341,1
2024-11-15 12:07:00,89895.6,89947.0,89890.0,89930.8,6.28603438,565311.253359663,565311.253359663,1
2024-11-15 12:08:00,89934.7,89964.0,89900.0,89956.2,5.26993186,473954.595409554,473954.595409554,1
2024-11-15 12:09:00,89956.2,89960.0,89902.3,89940.0,7.50212105,674715.242131443,674715.242131443,1
2024-11-15 12:10:00,89940.0,90153.8,89910.0,90116.0,43.53991398,3919985.018555335,3919985.018555335,1
2024-11-15 12:11:00,90116.0,90292.4,90116.0,90237.0,43.93858521,3963925.126676243,3963925.126676243,1
2024-11-15 12:12:00,90237.0,90432.6,90215.9,90384.6,26.01639949,2350015.380476187,2350015.380476187,1
2024-11-15 12:13:00,90384.6,90588.0,90368.8,90563.6,20.45467894,1850933.703223998,1850933.703223998,1
2024-11-15 12:14:00,90556.0,90707.5,90520.0,90655.9,19.86832278,1800211.71623248,1800211.71623248,1
2024-11-15 12:15:00,90655.8,90707.5,90416.0,90451.2,30.83112169,2791836.485278736,2791836.485278736,1
2024-11-15 12:16:00,90470.1,90572.1,90401.2,90422.5,16.22066342,1467687.930825711,1467687.930825711,1
2024-11-15 12:17:00,90422.6,90487.6,90344.0,90344.0,10.84066564,980107.793637632,980107.793637632,1
2024-11-15 12:18:00,90344.0,90372.0,90158.6,90359.5,37.03927518,3343309.814534722,3343309.814534722,1
2024-11-15 12:19:00,90359.4,90435.9,90328.8,90363.2,17.37315903,1570198.381728747,1570198.381728747,1
2024-11-15 12:20:00,90363.3,90407.8,90321.8,90407.7,6.19562224,559887.037159851,559887.037159851,1
2024-11-15 12:21:00,90407.8,90475.5,90333.7,90348.0,39.45377621,3567645.238324325,3567645.238324325,1
2024-11-15 12:22:00,90348.0,90391.9,90311.7,90376.0,5.18979054,468915.820579219,468915.820579219,1
2024-11-15 12:23:00,90376.0,90378.0,90180.4,90192.0,29.3902418,2653691.046134816,2653691.046134816,1
2024-11-15 12:24:00,90195.8,90252.0,90145.8,90210.8,21.882011,1973944.766341788,1973944.766341788,1
2024-11-15 12:25:00,90210.7,90376.9,90180.0,90358.4,31.59213895,2851932.252454112,2851932.252454112,1
2024-11-15 12:26:00,90352.2,90384.0,90269.3,90304.9,15.33288385,1385160.692097886,1385160.692097886,1
2024-11-15 12:27:00,90304.8,90315.7,90191.4,90239.9,8.19983803,739875.041910829,739875.041910829,1
2024-11-15 12:28:00,90239.9,90299.9,90211.1,90215.9,3.40306614,307135.626283026,307135.626283026,1
2024-11-15 12:29:00,90218.3,90311.9,90183.7,90278.4,18.70219179,1687963.686631714,1687963.686631714,1
2024-11-15 12:30:00,90278.3,90288.3,90168.8,90185.9,9.89071625,892245.337787379,892245.337787379,1
2024-11-15 12:31:00,90185.9,90199.9,90001.2,90020.0,19.23687239,1732979.587758293,1732979.587758293,1
2024-11-15 12:32:00,90019.9,90090.1,90001.2,90024.8,22.71661733,2045305.76245077,2045305.76245077,1
2024-11-15 12:33:00,90024.8,90093.8,90004.0,90004.0,7.13557448,642619.219081087,642619.219081087,1
2024-11-15 12:34:00,90004.0,90047.7,89934.4,90018.1,12.13734342,1092245.445760173,1092245.445760173,1
2024-11-15 12:35:00,90018.1,90043.9,89834.9,89834.9,21.05140286,1893214.08915514,1893214.08915514,1
2024-11-15 12:36:00,89840.0,89883.7,89636.0,89692.0,19.23447895,1726484.369222809,1726484.369222809,1
2024-11-15 12:37:00,89692.0,89879.8,89692.0,89808.9,16.43277622,1475396.558406881,1475396.558406881,1
2024-11-15 12:38:00,89802.2,89942.3,89779.1,89849.9,10.00156958,898719.303347446,898719.303347446,1
2024-11-15 12:39:00,89849.9,89888.0,89770.1,89863.9,5.72472201,514259.763804832,514259.763804832,1
2024-11-15 12:40:00,89854.8,89892.8,89783.3,89822.6,5.9457432,534183.40058335,534183.40058335,1
2024-11-15 12:41:00,89822.7,89822.7,89724.1,89759.9,8.23414795,739196.914763359,739196.914763359,1
2024-11-15 12:42:00,89759.9,89836.0,89736.1,89742.0,6.77621749,608422.976851138,608422.976851138,1
2024-11-15 12:43:00,89742.1,89828.2,89733.6,89749.9,4.88791803,438849.089982734,438849.089982734,1
2024-11-15 12:44:00,89748.2,89833.2,89737.0,89819.0,4.39330535,394538.829186,394538.829186,1
2024-11-15 12:45:00,89818.9,89830.0,89739.6,89830.0,7.82011604,702171.060684225,702171.060684225,1
2024-11-15 12:46:00,89831.7,89871.8,89727.7,89749.4,15.40053778,1382675.59369267,1382675.59369267,1
2024-11-15 12:47:00,89749.9,89752.0,89671.8,89721.3,6.57666125,589983.083782338,589983.083782338,1
2024-11-15 12:48:00,89724.0,89824.0,89709.5,89795.1,5.78307435,519129.607378344,519129.607378344,1
2024-11-15 12:49:00,89795.1,89913.0,89795.1,89913.0,8.40447337,755360.091434137,755360.091434137,1
2024-11-15 12:50:00,89913.8,90007.9,89913.8,89966.6,18.32393162,1648834.241726066,1648834.241726066,1
2024-11-15 12:51:00,89966.6,89999.3,89940.0,89940.0,7.04784154,634051.26277845,634051.26277845,1
2024-11-15 12:52:00,89940.0,89977.6,89901.4,89901.4,12.18236056,1095753.868050106,1095753.868050106,1
2024-11-15 12:53:00,89901.5,89901.5,89815.0,89815.1,3.99870696,359395.349827077,359395.349827077,1
2024-11-15 12:54:00,89815.1,89943.3,89815.1,89846.1,6.48804854,583194.107038704,583194.107038704,1
2024-11-15 12:55:00,89844.2,89844.2,89711.4,89730.0,8.62338607,774012.874074793,774012.874074793,1
2024-11-15 12:56:00,89730.0,89815.5,89696.1,89757.5,10.19658461,915080.133638928,915080.133638928,1
2024-11-15 12:57:00,89757.5,89828.0,89736.1,89828.0,9.89012916,887936.373047561,887936.373047561,1
2024-11-15 12:58:00,89827.9,89827.9,89756.6,89763.5,2.35476651,211440.582736758,211440.582736758,1
2024-11-15 12:59:00,89763.5,89807.9,89744.0,89752.9,5.53838947,497213.343486545,497213.343486545,1
2024-11-15 13:00:00,89751.7,89831.9,89722.1,89737.5,3.99770093,358987.787822656,358987.787822656,1
2024-11-15 13:01:00,89737.8,89849.9,89737.8,89849.8,3.86984105,347556.231671055,347556.231671055,1
2024-11-15 13:02:00,89849.9,89875.5,89768.1,89798.6,8.63507854,775525.240614699,775525.240614699,1
2024-11-15 13:03:00,89798.5,89798.5,89624.1,89632.0,10.13852319,909089.924721633,909089.924721633,1
2024-11-15 13:04:00,89632.1,89752.0,89600.0,89749.8,17.33952265,1554103.673219754,1554103.673219754,1
2024-11-15 13:05:00,89740.2,89776.2,89688.0,89693.7,2.90179429,260394.680220556,260394.680220556,1
2024-11-15 13:06:00,89696.0,89737.0,89689.2,89729.8,2.75179285,246869.264810332,246869.264810332,1
2024-11-15 13:07:00,89720.0,89828.4,89707.3,89828.4,2.45746698,220603.350409259,220603.350409259,1
2024-11-15 13:08:00,89828.5,89900.0,89828.4,89888.1,2.91131485,261632.229267557,261632.229267557,1
2024-11-15 13:09:00,89888.1,89934.8,89867.8,89909.6,4.80368495,431861.155013201,431861.155013201,1
2024-11-15 13:10:00,89909.6,89961.5,89895.9,89945.0,5.47224946,492067.300712171,492067.300712171,1
2024-11-15 13:11:00,89944.9,89944.9,89845.3,89859.3,4.05532725,364516.266536279,364516.266536279,1
2024-11-15 13:12:00,89853.4,89879.9,89816.0,89868.0,13.12922632,1179695.08029839,1179695.08029839,1
2024-11-15 13:13:00,89868.0,89948.0,89850.1,89948.0,14.14516567,1271445.068794483,1271445.068794483,1
2024-11-15 13:14:00,89943.9,89964.0,89923.0,89927.9,6.5079105,585361.213401459,585361.213401459,1
2024-11-15 13:15:00,89927.9,89940.0,89853.2,89875.9,4.31667989,387982.281896924,387982.281896924,1
2024-11-15 13:16:00,89876.9,89900.0,89840.0,89900.0,9.64831955,867175.123743845,867175.123743845,1
2024-11-15 13:17:00,89900.0,89963.8,89899.9,89963.8,11.9218718,1072016.796026856,1072016.796026856,1
2024-11-15 13:18:00,89963.8,89997.2,89963.8,89986.0,5.78158088,520220.461536709,520220.461536709,1
2024-11-15 13:19:00,89986.1,89996.0,89815.0,89815.1,7.28811889,655200.645795326,655200.645795326,1
2024-11-15 13:20:00,89815.1,89959.9,89808.7,89916.6,20.4361611,1836652.166199377,1836652.166199377,1
2024-11-15 13:21:00,89919.7,89966.5,89853.4,89871.0,5.267223,473651.125978564,473651.125978564,1
2024-11-15 13:22:00,89875.9,89891.8,89780.1,89780.1,6.8446761,614857.755447109,614857.755447109,1
2024-11-15 13:23:00,89780.0,89782.5,89678.0,89678.0,2.91471559,261548.895849316,261548.895849316,1
2024-11-15 13:24:00,89678.1,89717.4,89609.6,89617.5,10.37963479,930596.548231873,930596.548231873,1
2024-11-15 13:25:00,89617.6,89683.3,89608.0,89683.3,12.81747235,1148795.480718578,1148795.480718578,1
2024-11-15 13:26:00,89683.2,89683.2,89616.6,89624.0,7.7517978,694837.896430629,694837.896430629,1
2024-11-15 13:27:00,89624.0,89671.9,89604.1,89617.3,4.19118323,375681.257499241,375681.257499241,1
2024-11-15 13:28:00,89619.9,89649.5,89516.4,89649.5,122.42517706,10968848.571839148,10968848.571839148,1
2024-11-15 13:29:00,89649.5,89649.6,89584.1,89600.1,8.39154934,752018.696834228,752018.696834228,1
2024-11-15 13:30:00,89600.1,89820.5,89542.9,89755.7,46.46398973,4165700.351784879,4165700.351784879,1
2024-11-15 13:31:00,89755.7,89816.1,89713.4,89741.1,6.51545197,584856.398535427,584856.398535427,1
2024-11-15 13:32:00,89760.0,89815.7,89701.1,89811.9,3.83897637,344545.731824075,344545.731824075,1
2024-11-15 13:33:00,89811.9,89832.0,89756.1,89770.4,3.3310734,299101.715252698,299101.715252698,1
2024-11-15 13:34:00,89778.5,89787.6,89701.0,89704.4,2.74159195,246003.24774339,246003.24774339,1
2024-11-15 13:35:00,89710.8,89711.8,89628.8,89639.8,5.15319384,462080.745646433,462080.745646433,1
2024-11-15 13:36:00,89639.9,89656.0,89281.5,89435.9,34.2741706,3064396.984157257,3064396.984157257,1
2024-11-15 13:37:00,89435.9,89544.0,89399.4,89475.9,15.84137258,1417130.227379506,1417130.227379506,1
2024-11-15 13:38:00,89476.0,89555.0,89471.2,89490.5,16.33541313,1462202.627700461,1462202.627700461,1
2024-11-15 13:39:00,89490.5,89580.0,89490.5,89551.9,13.20351585,1182360.684712244,1182360.684712244,1
2024-11-15 13:40:00,89554.8,89630.0,89540.3,89630.0,5.35833561,480115.124017797,480115.124017797,1
2024-11-15 13:41:00,89630.0,89753.1,89629.9,89744.1,12.19582884,1094122.093518785,1094122.093518785,1
2024-11-15 13:42:00,89744.1,89842.5,89720.8,89840.0,16.33924233,1466946.328282384,1466946.328282384,1
2024-11-15 13:43:00,89840.0,89972.0,89839.9,89930.6,16.99435596,1528207.746053892,1528207.746053892,1
2024-11-15 13:44:00,89934.9,89947.9,89896.0,89939.9,1.94452147,174851.564955869,174851.564955869,1
2024-11-15 13:45:00,89936.4,90087.9,89916.6,89976.8,20.20496788,1818920.813379623,1818920.813379623,1
2024-11-15 13:46:00,89979.9,90180.0,89979.9,90180.0,11.57349783,1042995.29970472,1042995.29970472,1
2024-11-15 13:47:00,90180.0,90200.0,90164.0,90192.1,15.51456145,1399246.425044458,1399246.425044458,1
2024-11-15 13:48:00,90192.1,90196.0,90080.0,90172.2,9.82319895,885482.440975042,885482.440975042,1
2024-11-15 13:49:00,90172.1,90252.0,90156.0,90252.0,14.63391891,1319994.664554435,1319994.664554435,1
2024-11-15 13:50:00,90252.0,90298.6,90174.6,90298.5,7.38014929,665934.561966033,665934.561966033,1
2024-11-15 13:51:00,90298.5,90374.6,90267.6,90327.9,12.11279394,1094062.503248148,1094062.503248148,1
2024-11-15 13:52:00,90328.0,90377.0,90296.1,90377.0,8.67687667,783869.013515752,783869.013515752,1
2024-11-15 13:53:00,90377.0,90474.3,90337.0,90424.0,21.58539168,1951771.12042361,1951771.12042361,1
2024-11-15 13:54:00,90424.0,90427.7,90271.1,90274.6,17.14298732,1548875.674130582,1548875.674130582,1
2024-11-15 13:55:00,90275.4,90295.8,90059.9,90172.5,10.16325592,916191.512656014,916191.512656014,1
2024-11-15 13:56:00,90172.5,90239.5,90172.4,90190.2,4.87433013,439744.647389894,439744.647389894,1
2024-11-15 13:57:00,90197.1,90253.0,90188.2,90225.1,3.48487714,314414.873451217,314414.873451217,1
2024-11-15 13:58:00,90225.1,90268.0,90180.5,90224.5,4.75810847,429306.877736627,429306.877736627,1
2024-11-15 13:59:00,90224.5,90243.9,90148.2,90155.8,7.09144457,639405.86020876,639405.86020876,1
2024-11-15 14:00:00,90155.8,90171.2,90092.7,90144.0,4.95211732,446352.745556754,446352.745556754,1
2024-11-15 14:01:00,90146.6,90208.0,90090.0,90148.0,9.60911704,866326.791367189,866326.791367189,1
2024-11-15 14:02:00,90148.0,90172.0,90100.0,90111.8,8.78116077,791419.422014186,791419.422014186,1
2024-11-15 14:03:00,90111.9,90128.0,90020.1,90020.1,4.10153264,369405.476385629,369405.476385629,1
2024-11-15 14:04:00,90020.1,90099.8,89991.8,90060.1,6.28732104,566149.55349607,566149.55349607,1
2024-11-15 14:05:00,90060.1,90134.4,89974.1,89974.1,5.10678823,459971.372075867,459971.372075867,1
2024-11-15 14:06:00,89974.1,90039.9,89856.2,89856.2,13.81330438,1242398.449061325,1242398.449061325,1
2024-11-15 14:07:00,89856.1,89910.1,89683.3,89753.3,26.49027025,2377943.817688795,2377943.817688795,1
2024-11-15 14:08:00,89753.4,89975.6,89753.4,89907.9,8.38655854,753904.935801203,753904.935801203,1
2024-11-15 14:09:00,89907.9,89976.6,89880.0,89880.0,4.17890488,375850.773929514,375850.773929514,1
2024-11-15 14:10:00,89878.9,89878.9,89736.2,89796.9,3.87068213,347572.709514956,347572.709514956,1
2024-11-15 14:11:00,89799.9,89804.0,89732.0,89763.1,4.07044988,365413.714766824,365413.714766824,1
2024-11-15 14:12:00,89763.1,89763.1,89652.8,89680.3,12.30976799,1104169.167573573,1104169.167573573,1
2024-11-15 14:13:00,89674.6,89756.0,89674.6,89712.3,14.24827895,1278186.33827148,1278186.33827148,1
2024-11-15 14:14:00,89712.3,89778.1,89700.1,89764.2,12.94446449,1161471.497010639,1161471.497010639,1
2024-11-15 14:15:00,89764.1,89828.2,89700.2,89779.6,6.46222721,580084.068298197,580084.068298197,1
2024-11-15 14:16:00,89776.1,89808.0,89724.0,89779.2,6.49627009,583179.963197993,583179.963197993,1
2024-11-15 14:17:00,89781.9,89824.0,89656.1,89687.3,9.50555835,853022.253973101,853022.253973101,1
2024-11-15 14:18:00,89687.4,89771.9,89648.0,89740.1,7.87472734,706425.731088806,706425.731088806,1
2024-11-15 14:19:00,89740.1,89800.0,89705.1,89791.7,6.18519701,555182.124841958,555182.124841958,1
2024-11-15 14:20:00,89791.6,89791.6,89704.0,89725.5,6.2406547,560026.80444867,560026.80444867,1
2024-11-15 14:21:00,89727.9,89731.5,89627.2,89708.1,9.10339793,816298.88307109,816298.88307109,1
2024-11-15 14:22:00,89708.2,89736.0,89674.9,89691.7,4.26344198,382451.145562639,382451.145562639,1
2024-11-15 14:23:00,89691.6,89691.6,89518.1,89625.3,12.17524125,1090890.538093841,1090890.538093841,1
2024-11-15 14:24:00,89628.0,89634.5,89357.9,89467.8,42.94813457,3842816.758960504,3842816.758960504,1
2024-11-15 14:25:00,89472.9,89579.9,89420.4,89508.1,10.57136089,946080.710882012,946080.710882012,1
2024-11-15 14:26:00,89511.9,89581.9,89461.9,89496.0,4.47196336,400261.112176017,400261.112176017,1
2024-11-15 14:27:00,89496.1,89515.7,89450.0,89499.9,4.25590772,380864.191012452,380864.191012452,1
2024-11-15 14:28:00,89501.3,89544.2,89312.0,89312.0,16.50577103,1475766.098083787,1475766.098083787,1
2024-11-15 14:29:00,89312.1,89320.0,89246.0,89316.1,28.87559693,2578076.47240658,2578076.47240658,1
2024-11-15 14:30:00,89316.0,89394.7,89221.4,89221.5,30.49605675,2723757.872583749,2723757.872583749,1
2024-11-15 14:31:00,89221.4,89428.6,89200.1,89309.9,13.28867177,1186927.964606026,1186927.964606026,1
2024-11-15 14:32:00,89309.9,89375.9,89232.1,89264.8,35.57928294,3177027.284478352,3177027.284478352,1
2024-11-15 14:33:00,89269.8,89272.5,89078.0,89078.1,48.58013457,4332272.271363189,4332272.271363189,1
2024-11-15 14:34:00,89078.1,89166.6,88833.7,88885.0,47.95368513,4266407.746054685,4266407.746054685,1
2024-11-15 14:35:00,88883.4,88939.7,88768.3,88863.5,35.88829106,3188255.936134035,3188255.936134035,1
2024-11-15 14:36:00,88863.6,88921.2,88700.0,88783.9,40.50655233,3598093.274248175,3598093.274248175,1
2024-11-15 14:37:00,88783.9,88903.6,88658.2,88727.8,41.12318445,3649532.449299024,3649532.449299024,1
2024-11-15 14:38:00,88727.9,88806.0,88668.1,88741.6,12.3561522,1096584.76116433,1096584.76116433,1
2024-11-15 14:39:00,88741.7,88791.9,88600.1,88600.2,18.82471433,1669252.19231882,1669252.19231882,1
2024-11-15 14:40:00,88603.0,88909.5,88578.9,88885.8,34.42138745,3053411.215083389,3053411.215083389,1
2024-11-15 14:41:00,88885.8,89049.8,88866.6,88972.3,27.29287981,2427949.771701628,2427949.771701628,1
2024-11-15 14:42:00,88972.6,89200.1,88972.3,89108.1,23.92856707,2133163.641599903,2133163.641599903,1
2024-11-15 14:43:00,89108.0,89200.0,89000.1,89160.0,7.35644077,655476.862447531,655476.862447531,1
2024-11-15 14:44:00,89160.0,89338.6,89140.2,89324.3,9.31896021,831616.972454339,831616.972454339,1
2024-11-15 14:45:00,89324.4,89382.1,89216.1,89247.9,12.83423642,1146076.723550375,1146076.723550375,1
2024-11-15 14:46:00,89247.9,89488.1,89172.9,89402.5,34.09237608,3046685.738535119,3046685.738535119,1
2024-11-15 14:47:00,89402.5,89674.7,89354.9,89653.7,41.14751406,3683747.289574973,3683747.289574973,1
2024-11-15 14:48:00,89652.1,89841.1,89605.3,89786.6,34.96603399,3138736.14217544,3138736.14217544,1
2024-11-15 14:49:00,89786.7,89973.6,89781.5,89829.4,17.91191315,1609818.444460491,1609818.444460491,1
2024-11-15 14:50:00,89829.4,89839.9,89623.2,89649.1,22.24813563,1996493.462178075,1996493.462178075,1
2024-11-15 14:51:00,89647.0,89724.3,89527.7,89724.3,16.67770299,1494749.947425146,1494749.947425146,1
2024-11-15 14:52:00,89716.7,89760.0,89535.0,89568.1,10.41745177,934202.976986418,934202.976986418,1
2024-11-15 14:53:00,89567.4,89680.9,89505.5,89667.7,22.78277954,2041495.867024179,2041495.867024179,1
2024-11-15 14:54:00,89667.7,89686.8,89354.8,89376.3,26.19054624,2344351.353528145,2344351.353528145,1
2024-11-15 14:55:00,89376.2,89416.0,89216.1,89250.0,33.83752313,3022537.650785774,3022537.650785774,1
2024-11-15 14:56:00,89249.9,89368.9,89216.7,89264.2,19.12798088,1707711.102287656,1707711.102287656,1
2024-11-15 14:57:00,89267.9,89347.5,89232.0,89233.3,7.52238401,671679.57034089,671679.57034089,1
2024-11-15 14:58:00,89232.1,89262.0,89012.0,89052.1,14.64163111,1305333.615694342,1305333.615694342,1
2024-11-15 14:59:00,89052.0,89146.1,88881.5,89107.8,41.23761779,3669957.077031803,3669957.077031803,1
2024-11-15 15:00:00,89106.9,89137.0,88825.0,88846.1,31.59078901,2810294.55987956,2810294.55987956,1
2024-11-15 15:01:00,88850.2,88895.9,88719.9,88719.9,23.01466409,2044124.705283757,2044124.705283757,1
2024-11-15 15:02:00,88719.7,88912.0,88712.0,88856.7,14.90798037,1324278.067891669,1324278.067891669,1
2024-11-15 15:03:00,88850.8,88932.7,88768.1,88916.6,12.64344235,1123388.162752073,1123388.162752073,1
2024-11-15 15:04:00,88919.3,89088.1,88868.5,88890.0,28.01867849,2494113.344124285,2494113.344124285,1
2024-11-15 15:05:00,88893.8,89000.0,88876.1,88947.1,29.75328103,2646574.460257312,2646574.460257312,1
2024-11-15 15:06:00,88949.9,88988.8,88783.4,88796.0,13.46846838,1196582.481365464,1196582.481365464,1
2024-11-15 15:07:00,88796.0,88809.7,88460.6,88475.2,48.88320547,4329405.123668511,4329405.123668511,1
2024-11-15 15:08:00,88470.7,88633.7,88436.1,88443.5,26.1492064,2315899.531991615,2315899.531991615,1
2024-11-15 15:09:00,88448.0,88464.1,88316.6,88366.6,27.54867826,2434783.108640973,2434783.108640973,1
2024-11-15 15:10:00,88368.0,88436.8,88212.5,88258.5,26.08448512,2303712.389314246,2303712.389314246,1
2024-11-15 15:11:00,88258.3,88616.6,88258.3,88580.9,59.45986562,5263052.270386764,5263052.270386764,1
2024-11-15 15:12:00,88580.8,88581.8,88448.6,88520.1,11.41965979,1010700.836364016,1010700.836364016,1
2024-11-15 15:13:00,88527.6,88593.0,88352.1,88361.4,9.33629544,826110.326804481,826110.326804481,1
2024-11-15 15:14:00,88369.6,88484.0,88331.6,88480.0,16.60949014,1468223.894534304,1468223.894534304,1
2024-11-15 15:15:00,88480.0,88596.1,88404.2,88462.0,11.84713834,1048577.079321019,1048577.079321019,1
2024-11-15 15:16:00,88460.7,88484.0,88328.1,88484.0,5.74658074,507929.582967151,507929.582967151,1
2024-11-15 15:17:00,88476.0,88579.9,88384.0,88440.0,7.934432,701995.518590331,701995.518590331,1
2024-11-15 15:18:00,88440.4,88468.2,88250.0,88292.0,13.95436679,1232724.318690229,1232724.318690229,1
2024-11-15 15:19:00,88292.1,88447.2,88283.3,88333.3,5.53485734,489064.341443519,489064.341443519,1
2024-11-15 15:20:00,88330.1,88352.8,88159.2,88201.1,26.01220464,2294716.991200811,2294716.991200811,1
